,Unnamed: 0,index,ID,text,course,level,AYA_8B_vanilla,AYA_8B_avg,AYA_8B_entropy,AYA_32B_vanilla,AYA_32B_avg,AYA_32B_entropy,noscale_AYA_32B_vanilla,noscale_AYA_32B_avg,noscale_AYA_32B_entropy,noscale_AYA_8B_vanilla,noscale_AYA_8B_avg,noscale_AYA_8B_entropy,cefr_AYA_8B_vanilla,cefr_AYA_8B_avg,cefr_AYA_8B_entropy,cefr_AYA_32B_vanilla,cefr_AYA_32B_avg,cefr_AYA_32B_entropy,conf_noscale_aya_32B_vanilla,conf_noscale_aya_32B_avg,conf_noscale_aya_32B_entropy,conf_noscale_aya_32B_verbal_conf,conf_aya_32B_vanilla,conf_aya_32B_avg,conf_aya_32B_entropy,conf_aya_32B_verbal_conf,FKGL,ARI,LIX,RSRS_mBERT
239,239,43,44,"Tι πληροφορίες βρήκαν οι τέσσερις φίλοι στην πρώτη
 σελίδα του περιοδικού;
 Αν είχες το περιοδικό της τάξης του Μηνά στα χέρια σου,
 τι θα ήθελες να διαβάσεις;
 Σε ποια σελίδα του περιοδικού πιστεύεις ότι θα βρεις
 πληροφορίες για αγάλματα και αρχαία αντικείμενα;
 Έχεις δει άλλη φορά πίνακες περιεχομένων; Πού;
 Oι πίνακες περιεχομένων
 είναι πάντα πολύ χρήσιμοι! Μας βοηθούν
 να βρίσκουμε γρήγορα τι μπορούμε να διαβάσουμε
 σε ένα έντυπο ή σε ένα βιβλίο. Δες το βιβλίο
 που κρατάς στα χέρια σου.
 Έχει πίνακα περιεχομένων;
 Αν έχετε ολοκληρώσει τα
 κείμενα της δικής σας εφημερίδας,
 μπορείτε να φτιάξετε και εσείς
 Για να μάθεις να διαβάζεις και να
 τον πίνακα περιεχομένων.
 φτιάχνεις πίνακες περιεχομένων, πήγαινε
 Μην ξεχάσετε να βάλετε
 στο Τετράδιο Εργασιών στις σελίδες 69
 τον αριθμό των σελίδων!
 και 70 και κάνε τις ασκήσεις 4 και 5 .
",language,2,3,2.90481467258253,0.0253881172285229,3,3.0008005128293007,0.0005283450158289,3,3.0012813771913898,0.001837264342354,3,2.8306766589030303,0.0553774383998708,2,2.0019221315119466,0.0011267973215825,2,2.025957403807592,0.0096681605497951,3,3.3252591820353476,0.0527625306654711,7.437817083605722,3,3.000800563342437,0.0005288493073436,7.97702132940978,4.9,14.0,50.33668903803133,0.0010687744248275
240,240,10,11,"ΑΠΕΛΕΥΘΕΡΩΣΗ
 Ταξίδι στον κόσμο της γλώσσας
 ΠOΥΛΙΩΝ
 Δώδεκα πουλιά πέταξαν
 χτες πάλι ελεύθερα. Ένας
 σταυραετός, ένας θαλασσαετός, ένας γύπας, δύο
 γερακίνες, δύο φοινικόπτερα και πέντε πελαργοί. Αυτά τα πουλιά πριν
 από μερικούς μήνες δεν
 μπορούσαν να πετάξουν.
 Ταξίδι στονή κόσμο της γλώσσας
 Ήταν τραυματισμένα
 δηλητηριασμένα από φυτοφάρμακα. Βρέθηκαν
 σε διάφορα μέρη της
 Ελλάδας από ανθρώπους που αγαπούν τα
 ζώα, και παραδόθηκαν
 στο Κέν­τρο Περίθαλψης
 Άγριων Ζώ­ων στην Αίγινα.
 Τα φρόντισαν οι γιατροί
 Ταξίδι στον
 και άλλοι εθελοντές
 που κόσμο της γλώσσας
 εργάζονται σε αυτό το
 κέντρο. Μόλις τα πουλιά
 έγιναν καλά, οι εθελοντές
 τα απελευθέρωσαν. Έτσι,
 αυτά επέστρεψαν στο
",language,2,3,3.00394768960723,0.0032556402057046,3,3.000295943468465,0.0002171865314731,4,3.957554526347849,0.0212154942132109,3,3.2707431945100325,0.0544548082432585,3,2.6225070545312477,0.0532607799555914,3,2.9986751590381573,0.0008118047110095,4,4.043187888478741,0.0356471073023835,7.001404307491612,3,3.0293138308308585,0.0106297034939759,7.924141704619018,1.0,11.9,43.32853982300885,0.0008725058694615
241,241,67,68,"Xορεύοντας με... ανήκουστους ήχους
 Η Ευγενία είναι ένα δεκάχρονο πολύ έξυπνο κοριτσάκι, το οποίο δεν κληρονόμησε
 το «προνόμιο» να ακούει τους ήχους... Είναι με λίγα λόγια μέλος της κοινότητας των
 κωφών. Διαθέτει εκπληκτική εκφραστικότητα, κατέχει την «επίσημη γλώσσα» των κωφών,
 τη νοηματική γλώσσα, και είναι πολύ καλή χειλεαναγνώστρια*. Τη γνώρισα τυχαία σε
 ένα πάρτι κωφών.
 Η μικρή Ευγενία κάνει
 παρέα με κωφά και ακούοντα
 παιδιά και η πιο στενή της φίλη
 είναι ένα ακούον κοριτσάκι
 από την Κρήτη, η Στεφανία.
 Από την παρέα με την Ευγενία,
 η Στεφανία κατάφερε να μάθει
 αρκετά τη νοηματική γλώσσα,
 επομένως τίποτε δεν εμποδίζει
 την επικοινωνία τους. Το
 προηγούμενο καλοκαίρι, όταν
 είχε πάει στην Κρήτη για να
 περάσουν μαζί τις διακοπές, η
 Ευγενία εντυπωσιάστηκε πολύ
 από τα παπούτσια του
 μπαλέτου της Στεφανίας. Η
 Στεφανία τής εξηγούσε πως
 χορεύοντας νιώθει σαν να
 πετάει. Είδαν μαζί και τη
 βιντεοκασέτα από τις πρόβες
",language,4,3,3.326053264198599,0.0578878735053239,4,3.990414529806003,0.0044870098478531,5,4.680247102738576,0.0509852036469108,4,4.145088811101232,0.0450232421564781,3,2.999350398829808,0.0007790959131486,3,3.0066926536893206,0.0032269523530144,5,4.970388316195567,0.0162452209767215,7.001745797490003,4,3.990494500118075,0.0045423064631984,7.8175708555439485,2.5,11.8,44.80952380952381,0.0010945937886388
242,242,36,37,"Μικροί στρατιώτες
 Σύμφωνα με τη Unicef, περισσότερα από μισό εκατομμύριο παιδιά κάτω των 18 ετών χρησιμοποιούνται
 ως στρατιώτες σε συγκρούσεις και πολέμους που
 γίνονται αυτή τη στιγμή σε περισσότερες από 85
 χώρες του κόσμου.
 Για τα παιδιά αυτά ο πόλεμος δεν είναι «παιχνίδι».
 Οπλίζονται, από τα 10 τους χρόνια μερικές φορές,
 και αντιμετωπίζουν καθημερινά τη βία. Τα στοιχεία
 είναι δραματικά: τα τελευταία 10 χρόνια, πάνω από 2
 εκατομμύρια παιδιά έχουν χάσει τη ζωή τους στον
 πόλεμο!
 Τα λόγια ενός 15χρονου κοριτσιού-στρατιώτη από
 την Αφρική μάς στέλνουν ένα μήνυμα: «Παρακαλώ,
 κάντε ό,τι μπορείτε για να διαδώσετε στον κόσμο τι
 συμβαίνει σ’ εμάς, ώστε να μη χρειαστεί να υποστούν
 αυτή τη βία και άλλα παιδιά».
",language,6,2,2.348731465544501,0.051966514997956,4,3.999593250337057,0.001073467166431,5,5.000327916393076,0.0502559533938445,4,3.603637606961229,0.0583006856567308,3,2.987634058161696,0.0054276772323321,3,3.0013245002514566,0.0008123208937226,5,5.189672603930148,0.0483682569085284,7.025902088338626,4,3.995949145290069,0.0033428539941618,7.970686242692082,5.0,14.7,49.22222222222222,0.0009764717380339
243,243,15,16,"Κατοικία
 3. Διοργανώνεται στην τάξη σας ένας διαγωνισμός με θέμα «΄Eνα κτίριο με ιδιαίτερη
 σημασία για την περιοχή». Το κτίριο αυτό μπορεί να είναι παλιό, με ιστορική σημασία
 (μπορεί να σας βοηθήσει το μάθημα της Ιστορίας) ή σύγχρονη κατασκευή. Το κείμενό σας δε χρειάζεται να ξεπερνάει τις 150 λέξεις.
 Mπορείτε να πείτε:
 πού είναι / πότε χτίστηκε / ποια είναι η ιστορία του / πώς το γνωρίσατε
 πώς είναι απ’ έξω και πώς από μέσα (ποια γενική εντύπωση σας δημιουργεί, ποια
 είναι τα γενικά χαρακτηριστικά της αρχιτεκτονικής του, από τι υλικά είναι φτιαγμένο, πόσους και ποιους χώρους έχει, ποια είναι και πώς είναι τα αντικείμενα που
 συναντάει κανείς μέσα στο κτίσμα)
 αν ζουν ή έζησαν κάποια πρόσωπα σ’ αυτό και αν ξέρετε κάτι για τη ζωή τους
 πώς νιώθετε κάθε φορά που βρίσκεστε εκεί
",language,6,3,2.974622102076637,0.0099980208977422,3,3.1645198510389,0.0359040648817576,4,4.132801726023899,0.031628144297306,3,2.548418606458654,0.0655280836517753,3,2.974050755659846,0.0096771362357543,3,3.0010079491333777,0.000675497997765,5,4.916569502407356,0.0242835322916199,7.020271479465009,4,3.777310557795317,0.0425950277327516,7.9525731082324,9.0,18.3,49.478947368421046,0.0010713264402314
244,244,70,71,"Γραφή, η μνήμη
 των ανθρώπων
 Πριν αναπτυχθεί η γραφή, οι άνθρωποι συγκρατούσαν όλες τις πληροφορίες στο μυαλό τους.
 Όμως είναι δύσκολο να θυμόμαστε τα πάντα και
 να τα μεταφέρουμε με ακρίβεια σε άλλους. Η γραφή είναι ένας τρόπος με τον οποίο αποθηκεύουμε
 και μεταφέρουμε πληροφορίες σε ανθρώπους με
 τους οποίους μας χωρίζει ο χρόνος και η απόσταση. Δεν ανακαλύφθηκε από ένα άτομο ή μία
 κοινωνία.
 Εξελίχθηκε σε διαφορετικά μέρη και περιόδους
 με σκοπό τη διατήρηση αρχείων και την καταγραφή γεγονότων. Έχει πολλές μορφές, από την απλή
 εικονογραφία έως την τυποποιημένη γραφή, που
 απεικονίζει τους ήχους μιας γλώσσας και αποτυπώνεται σε κάθε είδους υλικό, από χαρτί έως κεραμικά. Σήμερα, η γραφή αποτελεί αναπόσπαστο
 κομμάτι της καθημερινής ζωής.
 Ιστορία της Γραφής, εκδ. Ερευνητές, Αθήνα, 1997 (διασκευή)
",language,4,3,2.991465988675796,0.0039877356710478,3,3.0229792654544667,0.0087871654425239,4,4.006121670716539,0.0062747200514541,4,3.9349061949653787,0.0348231606307809,3,3.0075752579625714,0.0035819565278032,3,3.0002302655438484,0.0001740774783449,5,4.562133954479805,0.0555085233812682,7.001659096538788,3,3.022978612359566,0.0087870140728034,7.679176607230687,1.6,11.2,42.46231546231546,0.0008857853742339
245,245,27,28,"Tο σχολείο γιορτάζει την ελευθερία
 και τη δημοκρατία
 Το ποίημα και το πρωτοσέλιδο της εφημερίδας «Ασύρματος» την 28η Οκτωβρίου
 1940 αναφέρονται στο ίδιο γεγονός. Συζητήστε στην τάξη γι’ αυτό.
 l Στο ποίημα βλέπουμε πολλές εικόνες
 και ακούμε πολλούς ήχους. Μπορείτε
 να βρείτε σε ποιους στίχους ακριβώς;
 l Πώς καταλαβαίνετε τον στίχο «Μια μέρα
 η λευτεριά θα νικήσει τον πόλεμο»;
 ημερίδας «Aσύρματος»
 H πρώτη σελίδα της εφ
",language,4,3,3.006679120581339,0.0032937617424611,3,3.0124339264455955,0.0053738392706576,4,4.268350408417604,0.0471948053300674,4,3.7756049762756447,0.0639704664919466,3,3.0012166266242275,0.0013466801635966,3,2.999994883942236,8.037100441269779e-06,5,4.77800210273665,0.0432966078402211,7.008559833440813,3,3.029315034818381,0.0106298674279816,7.957912583365264,2.6,12.0,47.70512820512821,0.0009868822325371
246,246,56,57,"H Γραμματική μου
 Πρόταση είναι μια οργανωμένη ακολουθία λέξεων που εκφράζει ένα νόημα (μια ιδέα,
 μια κατάσταση ή ένα γεγονός). Ξεκινάει με κεφαλαίο και τελειώνει σε τελεία (.), ερωτηματικό (;), θαυμαστικό (!) ή αποσιωπητικά (...)
 Η πρόταση που αποτελείται από:
 w μόνο ένα ρήμα
 w ένα ρήμα και το υποκείμενό του
 w ένα ρήμα, το υποκείμενό του και το αντικείμενό του
 w ένα ρήμα, το υποκείμενό του και το κατηγορούμενο
 λέγεται απλή πρόταση.
 Η πρόταση που έχει ένα ρήμα και περισσότερα από ένα υποκείμενα, αντικείμενα ή κατηγορούμενα λέγεται σύνθετη. Αυτά χωρίζονται μεταξύ τους με κόμμα ή συνδέονται με τον
 σύνδεσμο «και».
 Η πρόταση στην οποία λείπει το ρήμα, το υποκείμενο ή το κατηγορούμενο, επειδή εννοούνται εύκολα, λέγεται ελλειπτική.
 Μέσα στην πρόταση, κάθε λέξη έχει έναν συγκεκριμένο ρόλο.
",language,4,3,2.835702894704447,0.036029403796767,3,3.022978749928882,0.0087867699666928,4,4.149069132549016,0.0344063853448723,3,3.2869671683074557,0.0527388954502909,3,2.997573046411393,0.0014302302663471,3,3.0000743333909554,6.35218890933586e-05,5,4.8665470626220895,0.0612773873654199,7.042049454859807,3,3.1192067348681363,0.029339879257268,7.991422485954445,3.1,12.8,45.18145161290322,0.0009318786487985
247,247,23,24,"ENOTHTA
 ανθρώπους. Η Μυθολογία μάς λέει πως ταξίδεψε σε πολλά μέρη της Ελλάδας. Πήγε στη
 Σαρδηνία και κατόπιν στη Σικελία, όπου βρήκε εξαιρετικά γόνιμη γη για να
 καλλιεργήσει τις ελιές. Εκεί τιμήθηκε ως θεός-προστάτης των ελαιοκαλλιεργητών. Από
 τότε τα δάση της αγριελιάς, που υπήρχαν γύρω από τη Μεσόγειο, άρχισαν να
 καλλιεργούνται, τα άγρια δέντρα άρχισαν να μπολιάζονται και οι άνθρωποι έμαθαν να
 χρησιμοποιούν τον πολύτιμο καρπό της ελιάς στη διατροφή τους. Ο Αρισταίος
 τιμήθηκε από τους ανθρώπους όσο λίγοι θνητοί για την πλούσια προσφορά του.
 Νίκος & Μαρία Ψιλάκη - Ηλίας Καστανάς, Ο πολιτισμός της ελιάς,
 Εκδόσεις Καρμάνωρ, Ηράκλειο, 1999 (διασκευή)
",language,4,3,3.006428694103306,0.003441212303507,4,3.924151937908391,0.0215733705237448,4,4.223248247787069,0.0430016989402386,4,4.039921091134602,0.0669930074990928,3,3.003591083727855,0.001915789179787,3,3.000295722261569,0.0002171900838751,5,4.995643735602357,0.0285855482979352,7.003060939881834,4,3.817607841323479,0.0381735169988985,7.53120406749656,2.6,13.3,46.41176470588235,0.0009901161487554
248,248,1,2,"Eνότητα 1
 Tαξίδια, τόποι, μεταφορικά μέσα
 O θαλασσοπόρος
 Έχω ένα καράβι, τόσο, με πανιά,
 θάλασσες αφήνει, θάλασσες περνά.
 Άφωνος στον κίνδυνο και θαλασσομάχος,
 ταξιδεύω σχίζοντας πέλαγα μονάχος.
 Στου περιβολιού μας τη δεξαμενή,
 τα νερά τους σμίγουν πέντε ποταμοί!
 Γύρω περιμένουν στις ακτές οι κάβοι
 δίπλα τους ν’ αράξει τ’ άσπρο μου καράβι.
 Στην Iνδία, στο Bόλγα, στο Mισσισσιππή
 τρέχει το καράβι μου, πάει αστραπή.
 Tο φεγγάρι μέσα απ’ το πυκνό πλατάνι
 στα ταξίδια του όλα συντροφιά μού κάνει.
 Προς τα πολυτρίχια, λίγο παρακεί,
 το τιμόνι αν στρίψω, να η Aμερική.
 Πίσω απ’ του κισσού μας τη χλωρή κουρτίνα,
 έγια μόλα, βάζω πλώρη για την Kίνα.
 Tο Σουέζ, την Πόλη και τον Παναμά,
 ως να με φωνάξει για φαΐ η μαμά.
",language,6,3,3.9415705436461934,0.0698408881909007,4,3.9274692738677928,0.0328801525726371,4,4.438058340647075,0.0554906797032221,4,3.80936507624574,0.0822543492242135,3,2.9973210773450774,0.0024964805223713,3,3.00116089056435,0.000737182430275,5,4.860505111137172,0.0370600820188873,7.001576731505338,3,3.092231579260101,0.0252576472987964,7.268936777258347,1.4,8.5,34.65857247976453,0.0009543469673274
249,249,21,22,"H τελευταία Π.A.* εκατονταετία
 Kατηφόρισαν με σκισμένα χιτώνια, με παλιά ντουφέκια
 δίχως ψωμί στο γυλιό* δίχως σφαίρες.
 Mονάχα με μικρά οργισμένα ποτάμια κλείναν τα
 περάσματα πίσω τους.
 Eίχαν βαδίσει μήνες και μήνες πάνου σ’ άγνωστες πέτρες
 πάνου στο χιόνι μαζί με τις ελιές τους και τ’ αμπέλια τους –
 άλλος άφησε κει πάνου ένα πόδι, ένα χέρι
 άλλος άφησε ένα μεγάλο κομμάτι απ’ την ψυχή του
 καθένας κ’ έναν ή πιότερους νεκρούς…
 Γιάννης Pίτσος
",language,6,5,5.0002091396724495,0.0028643554610768,5,4.998491476386107,0.0009109085760584,7,6.9877728633700755,0.0052791984939552,7,6.3824317855760455,0.0789745873860053,5,4.494896955431614,0.0741064079404826,5,4.866720063590037,0.0316207325656926,7,6.9992767474864905,0.000811937159515,7.972547540944561,5,4.999964647868552,6.146315993087844e-05,7.132958684173445,3.3,11.5,50.68627450980392,0.0009836317398166
250,250,7,8,"Η Σερενάτα για το Κανταδοχώρι
 H Σερενάτα έχει ένα κρυφό όνειρο. Πώς θα ήθελε να γίνει ένα μουσικό
 σχολείο και στο δικό της χωριό! Να, κάτι σαν ωδείο!
 Δε δίστασε, λοιπόν, να χτυπήσει πρωί πρωί την πόρτα του δημαρχείου.
 — Καλημέρα σας, κύριε Προεδράκη, είπε με όλη της την ευγένεια η Σερενάτα.
 — Ποιος καλός άνεμος σε φέρνει τόσο νωρίς στο γραφείο μου;
 — Η αγάπη μου για τη μουσική. Βρήκα το θάρρος και ήρθα σε σας, γιατί όλη
 νύχτα δεν έκλεισα μάτι.
 — Σοβαρέψου Σερενάτα! Τι προσπαθείς να μου πεις;
 — Όπως σας είπα, όλη τη νύχτα συλλογιζόμουνα… Πώς
 είναι δυνατόν ένα χωριό σαν το δικό μας, με τέτοια
 ιστορία, να έχει ξεχάσει τη μουσική; Μήπως ήρθε η
 στιγμή να της χαρίσουμε ένα σπίτι;
 — Μουσική; Ιστορία; Σπίτι; Τι είναι όλα αυτά που μου
 αραδιάζεις! Εδώ εγώ καίγομαι στη δουλειά και εσύ μου
 μιλάς για άλλες εποχές… για περασμένα μεγαλεία. Σαν
 τότε που παίρναμε το μαντολίνο και κάναμε καντάδες…
 αχ… άλλες εποχές!
",language,2,3,3.0030466874884496,0.0020939852943586,3,3.2018276019516634,0.0403927311211971,4,4.181843040867534,0.0384945667914907,3,3.0956097450361995,0.0413679637514487,3,2.8933132981255767,0.0272694980665264,3,2.999985622598615,2.746058893307685e-05,4,4.466984080762131,0.0563052426487492,7.003557229742,3,3.500013644994695,0.0556709783910761,7.731055807025143,2.3,8.9,35.16213683223992,0.0009066191403529
251,251,47,48,"Eνότητα 5
 17η Nοέμβρη 17η Nοέμβρη 17η Nοέμβρη
 Oι τρεις μέρες
 Ήταν του αύριο η γενιά,
 δεκαοχτώ, δεκαεννιά,
 ήταν χιλιάδες τα παιδιά
 και τρία τα μερόνυχτα.
 Tην πρώτη μέρα τραγουδούν,
 την πρώτη νύχτα μάς καλούν,
 την πρώτη μέρα η λευτεριά
 γραμμένη λέξη με μπογιά.
 Tη δεύτερη τη μέρα τους,
 τη μάνα, τον πατέρα τους
 καμώνονται πως τους ξεχνούν
 κι όλη μέρα τραγουδούν.
 Tην τρίτη τη φαρμακερή
 φωνή λαλεί από το πρωί
 το όνειρο να μη χαθεί
 κι η ιστορία να γραφτεί.
 Ήταν του σήμερα η γενιά,
 παιδιά με ανοιχτή καρδιά,
 τα σημαδέψαν στα τυφλά
 και σκότωσαν τη λευτεριά.
 Kωστούλα Mητροπούλου
",language,6,5,5.003294217968033,0.0066453491113695,4,3.9234703203579775,0.0768528936548953,5,5.294986726179559,0.0629987805798904,6,5.401895348448306,0.1057310103059876,4,3.799967870823366,0.0556335775058152,4,3.5321191974175576,0.0558912051803949,7,6.076258594880528,0.0897051761063807,7.979432881935779,3,3.24961984789229,0.0491633918794876,7.222685182351824,4.0,10.9,40.05263157894737,0.0010022469466866
252,252,61,62,"Ταξίδια στην Ελλάδα
 τικού, βλέπεις γέρικες βάρκες ξεχασμένες σε μια γλυκιά
 υπνηλία. Κάτω από τις ασημένιες ελιές βόσκουν νωθρά κοπάδια προβάτων. Σ’ όλο το μάκρος του δρόμου
 κυλάνε ρυάκια ανάμεσα από παπαρούνες και
 χαμομήλια. Οι κερασιές είναι ανθισμένες, κι ο
 ανοιξιάτικος αέρας είναι γεμάτος ευωδίες. Θεία
 πραότητα είναι διάχυτη παντού. Κι ο Βρυχών*, μέσα
 στην κοίτη των λευκών γυαλιστερών χαλικιών του, δεν
 έχει τίποτα από την τρομερή εντύπωση που υποβάλλει
 τ’ όνομά του: αντί να βρυχάται*, κυλάει φλυαρώντας
 προς τη γαλανή θάλασσα...
 Τα μέρη αυτά, που ο Ιάσων τ’ άφησε για να φύγει
 με την Αργώ του, αξίζουν όλες τις Κολχίδες που
 ξεκίνησε ν’ ανακαλύψει. Η ευλογημένη καρπερότητα
 της γης, το χρυσό φως που λούζει τα πάντα και η απέραντη ειρηνική ομορφιά των βουνών και των νερών,
 όλα προσκαλούν σε διαμονή και όχι σε αναχώρηση...
 Το μικρό τρένο ανηφορίζει τώρα στην πλαγιά του
 Πηλίου. Η θέα, όσο πάει, γίνεται πλατύτερη ως που
 στο τέ λος απλώνεται από κάτω μας σαν από
 αεροπλάνο. Ο Παγασητικός λάμπει ολόκληρος σαν
 ένας χρυσός καθρέφτης. Ένας απέραντος ελαιώνας
 ροβολάει προς τη θάλασσα, γεμάτος ασημένια ειρήνη.
 Ανάμεσα στις ελιές κοκκινίζουν σαν παπαρούνες οι
 στέγες διασκορπισμένων εξοχικών σπιτιών. Ένα μεγάλο ευτυχισμένο φως λούζει τα πάντα. Και γύρω μας
 ξετυλίγεται αδιάκοπα η βλάστηση του βουνού:
 σφεντάμι*, θυμάρια, αγριολούλουδα, ρόδινες
",language,4,5,4.620859065251807,0.0628236511979081,4,4.004485694880714,0.002459231006831,5,4.8011203827174995,0.0559485126796563,4,4.044692802697227,0.0403996091698431,3,3.0030881732153887,0.0017906797125555,4,3.817604003638678,0.038170848584062,5,5.367514476863107,0.074034899209257,7.000574405887164,4,4.003158466948662,0.0027067200512052,7.731056663899807,1.7,11.0,46.06147667593451,0.001060133296798
253,253,50,51,"Πρέπει να φανώ γενναίος
 Σήμερα στο σπίτι, ρώτησα τη μητέρα μου πού θα πάμε διακοπές. Η μαμά μου με κοίταξε, έκανε μια περίεργη γκριμάτσα, μ’ αγκάλιασε, με φίλησε στο κεφάλι και μου είπε
 πως θα το κουβεντιάζαμε, «όταν ο μπαμπάς θα επιστρέψει, μωρό μου», και να πάω
 τώρα να παίξω στον κήπο.
 Πήγα λοιπόν στον κήπο και περίμενα τον μπαμπά. Μόλις εκείνος έφτασε, έτρεξα στο
 μέρος του, εκείνος με πήρε στην αγκαλιά του, με πέταξε στον αέρα και τον ρώτησα πού θα
 πηγαίναμε διακοπές. Ο μπαμπάς μου απότομα έχασε το χαρούμενο ύφος, μ’ άφησε κάτω
 και μου υποσχέθηκε ότι θα το συζητούσαμε μέσα, εκεί που βρήκαμε τη μαμά καθισμένη να
 μας περιμένει.
 – Νομίζω ότι η στιγμή είναι κατάλληλη, είπε ο μπαμπάς.
 – Συμφωνώ, απάντησε η μαμά. Το συζητήσαμε πριν από λίγο.
 Τότε ο μπαμπάς κάθισε στην πολυθρόνα, μ’ έπιασε από τα χέρια και με τράβηξε στα
 γόνατά του.
 – Ο Νικόλας μου είναι ένα μεγάλο και λογικό αγόρι. Έτσι δεν είναι;
 – Βεβαίως, βεβαίως! απάντησε η μαμά μου.
 Εγώ δε βλέπω με καλό μάτι ποτέ μου τέτοιες κουβέντες, ότι τάχα είμαι ένα μεγάλο αγόρι,
 γιατί συνήθως, όταν μου το λένε, θέλουν να κάνω πράγματα που δε μου πολυαρέσουν.
 – Κι είμαι σίγουρος, είπε ο μπαμπάς, ότι το μεγάλο μου αγόρι θα ήθελε πολύ να πάει διακοπές στη θάλασσα!
 – Αχ ναι! είπα. Και θα μείνουμε σε ξενοδοχείο;
 – Όχι ακριβώς, είπε ο μπαμπάς και κόμπιασε. Να... νομίζω πως θα κοιμάσαι σε σκηνή.
 – Σε μια σκηνή όπως οι Ινδιάνοι; ρώτησα. Τέλεια! Και θα μ’ αφήσεις να σε βοηθήσω να
 στήσουμε τη σκηνή; Ν’ ανάψουμε φωτιά; Και θα μου μάθεις ψάρεμα για να φέρνω μεγάλα
 ψάρια στη μαμά; Αχ, αυτό θα ήταν σαν όνειρο!
 Ο μπαμπάς σκούπισε το πρόσωπό του με το μαντίλι του, σαν να ζεσταινόταν πολύ, αν
 και δεν είχε καθόλου ζέστη εκείνη την ώρα, κι ύστερα μου είπε:
 – Νικόλα, πρέπει να μιλήσουμε σαν μεγάλοι. Πρέπει να φανείς πολύ γενναίος.
",language,6,4,3.867528045747008,0.0389979877806799,3,3.245097996461581,0.0447258156130804,4,3.9910811369161365,0.0144954384609069,3,3.224115144312009,0.0454060148970971,3,2.999692168428737,0.0002678080361607,3,2.9978180784642063,0.0012500754694725,4,3.9771771933747004,0.0298384468426109,7.085092387792429,3,3.085106816274987,0.023377252458024,7.962674116493545,2.3,8.3,33.3654856376439,0.0008442451953911
254,254,36,37,"Παρατήρησε τις εικόνες, διάβασε και πες.
 Τι βλέπεις; Τι είναι καθένα από αυτά; Πώς το κατάλαβες;
 Γιατί κολλούμε γραμματόσημα στους φακέλους;
 Από πού αγοράζουμε γραμματόσημα;
 Τι φαντάζεσαι ότι γράφουν οι σφραγίδες του ταχυδρομείου;
 Ξέρεις τι είναι συλλογή γραμματοσήμων;
 Πώς στέλνουμε ένα γράμμα;
 Πώς στέλνουμε ένα μήνυμα ηλεκτρονικού ταχυδρομείου;
 Πώς στέλνουμε ένα τηλεγράφημα;
 Πώς στέλνουμε ένα φαξ;
",language,2,2,2.4073765654943173,0.0542971348413819,3,2.998313806743681,0.0010217361157087,3,2.9996776308078097,0.002933010902985,3,2.660581639385782,0.0621453425396501,3,2.6224706504144706,0.0532415147184305,2,2.0000070836017905,7.234764148404829e-06,3,3.0093602111945543,0.0097589931515121,7.56217064613071,3,2.999788351531606,0.0001917287470785,7.970687268531265,7.1,21.7,67.83333333333334,0.0014134081367695
255,255,17,18,"Το καθαρό και διάφανο νερό συνδέθηκε στενά με τη λατρεία του χρι­­­
 στιανισμού.
 Είναι ο αγιασμός που φυλάμε δίπλα
 στο εικονοστάσι. Με αυτό μας ρα­ντίζει
 ο ιερέας στην αρχή κάθε μήνα, στην
 αρχή της σχολικής χρονιάς και σε κάθε
 καινούριο ξεκίνημα στη ζωή μας.
 Ακόμα είναι το νερό του Ιορδάνη,
 όπου βαφτίστηκε ο Χριστός από τον
 Ιω­άν­νη τον Βαπτιστή, αλλά και το νε­ρό της κολυμπήθρας, που ξεπλένει
 κά­θε νέο χριστιανό από το προπατορικό αμάρτημα.
",language,4,3,3.041476313397652,0.0131971062646932,4,3.9983681440353394,0.0022712435747921,5,5.547118385699832,0.0765305156378778,4,4.223146481587719,0.0565662925952718,3,3.0085800402839595,0.003984201217988,3,3.0075680316265334,0.0035879909744493,7,6.664510988380698,0.0579827924911964,7.988263689680025,4,3.993122111307457,0.0049572482609306,7.407326130753063,3.4,11.4,46.109756097560975,0.0010235642506933
